# x [m]            px [betax gamma] y [m]            py [betay gamma] t [s]            pz [betaz gamma] Bin Number       
 -4.947749736e-05 -4.165266268e-04  1.406437019e-03  6.785639062e-04 -3.618975837e-13  1.232357113e-03                1
 -2.856824145e-04  9.299610724e-05  1.872679385e-03 -1.431603100e-03 -3.689265580e-13  3.074276311e-04                1
 -5.163036791e-05 -8.128449435e-04 -1.323419725e-03 -1.320526087e-04 -3.621921731e-13  1.214286896e-03                1
  4.793667169e-06  9.736978770e-04 -1.156818056e-03  8.139183157e-04 -3.695019051e-13  7.362722868e-04                1
 -1.595834629e-03  3.288091450e-04  6.286328057e-04 -3.174265247e-04 -3.419674660e-13  1.394192386e-03                1
  6.656735363e-04 -7.195888378e-04  1.781840299e-03  1.274691207e-03 -3.607046552e-13  1.000084559e-04                1
 -1.291948016e-03 -5.242465178e-04  1.119560239e-03  9.652436417e-04 -3.690644890e-13  9.726858492e-04                1
  7.149066156e-04  3.660212665e-04 -1.446335413e-03  1.415041936e-03 -3.517562823e-13  1.277975399e-04                1
  4.540968970e-04  1.058091118e-03  2.850545622e-05  7.637458514e-04 -3.625462441e-13  6.706585732e-04                1
  2.181340187e-06  1.100274117e-03  7.179604151e-04  3.873272578e-04 -3.633328840e-13  8.899561352e-04                1
  4.844892380e-04  1.099725237e-03  1.679688610e-03  2.688318192e-04 -3.402957608e-13  9.332637976e-04                1
  3.228757240e-04 -1.325978806e-03  1.169089866e-03  6.172390687e-04 -3.637960721e-13  1.159465322e-04                1
  7.499972477e-04 -4.373330896e-04 -1.137121236e-03 -1.339061668e-03 -3.678461120e-13  4.102451442e-04                1
  6.299967161e-05 -2.331788091e-04 -1.118892506e-03 -1.043777383e-03 -3.582420087e-13  1.004392293e-03                1
 -4.935644560e-04 -4.240025473e-04  2.224411148e-03 -7.751951864e-04 -3.461945860e-13  1.171299161e-03                1
 -9.633824984e-04 -3.295760975e-04 -8.934206384e-04 -1.316814819e-03 -3.653875350e-13  5.567995951e-04                1
  1.193103915e-04  1.044566094e-03 -2.157174203e-03 -9.580383216e-04 -3.521009251e-13  3.790668950e-04                1
 -2.249145771e-04 -1.056354758e-03 -1.244580135e-03 -1.617371048e-04 -3.455270568e-13  1.005287618e-03                1
  6.545424946e-04  1.222808213e-04  2.174067549e-03  1.357344785e-03 -3.443585188e-13  5.434243232e-04                1
 -4.762411555e-04 -7.206397727e-04 -1.903234722e-03 -1.065066692e-03 -3.424892068e-13  7.063701019e-04                1
 -3.112294708e-04 -1.258414965e-03  2.073681513e-03 -1.491764930e-04 -3.498481794e-13  7.394495320e-04                1
  1.791752151e-03 -9.103153740e-04 -9.535634391e-04 -1.050517301e-03 -3.571764065e-13  4.694537044e-04                1
  3.186318332e-04  1.452661212e-03  1.723162622e-03  1.125216687e-04 -3.448616893e-13  1.725159054e-04                1
 -4.056002194e-04 -1.084334707e-03  6.906782111e-04  9.564608829e-06 -3.542797436e-13  9.883188863e-04                1
 -1.820021010e-03 -9.000809252e-04  7.934208857e-04  1.140613521e-03 -3.590007333e-13  2.037218288e-04                1
  2.355159848e-04 -3.780536099e-04 -9.267632526e-04 -1.403868479e-03 -3.515779350e-13  1.971705415e-04                1
  1.571110595e-03  5.448661988e-04 -1.491984743e-03 -1.261663006e-03 -3.593906802e-13  5.137847260e-04                1
  9.775332046e-04 -9.410780111e-04  6.151874101e-04  1.082348032e-03 -3.419444058e-13  3.090992952e-04                1
 -4.478279951e-04  6.238488471e-04 -4.136778959e-04  8.608582924e-04 -3.378159698e-13  1.011129604e-03                1
  9.478040053e-04 -1.179388835e-03 -1.419137627e-03 -4.479323686e-04 -3.446962937e-13  7.490300585e-04                1
 -9.308512176e-04 -9.160724044e-04  1.911649220e-03  6.547964989e-04 -3.652746248e-13  9.405851133e-04                1
  4.248017915e-04 -1.261454506e-03 -1.495936829e-03  2.427894237e-05 -3.460864037e-13  7.488594812e-04                1
 -5.354153836e-04 -3.749147586e-05 -2.448004991e-04 -1.406979306e-03 -3.546958018e-13  4.143079546e-04                1
 -9.464254568e-04 -6.173853598e-04  1.021678924e-03 -1.324390560e-03 -3.691985754e-13  1.321832918e-04                1
 -1.193248646e-03  6.696380590e-04 -1.237194827e-03 -9.194283863e-04 -3.639049412e-13  9.267598249e-04                1
 -8.017621486e-04 -6.212119944e-04  9.705891464e-04 -2.509554434e-04 -3.580899656e-13  1.305283296e-03                1
  5.636166103e-04  2.293971868e-04 -1.704759182e-03  1.013380155e-03 -3.459028716e-13  1.035898187e-03                1
  1.395398135e-03  7.792596195e-04  2.196257587e-04 -5.901083634e-04 -3.367738630e-13  1.094154480e-03                1
  1.433728475e-03 -4.209188987e-04  9.283743294e-04  3.099500352e-04 -3.441567707e-13  1.370914190e-03                1
  6.616568115e-04 -4.204298444e-04 -1.009269258e-03 -1.099977027e-03 -3.530507460e-13  8.751781230e-04                1
 -1.066472774e-03 -1.421733026e-03  1.786945626e-03 -2.803339980e-04 -3.589675871e-13  2.296421395e-04                1
 -1.035800409e-03  1.196188464e-03  9.472895205e-04 -7.969916363e-04 -3.578437392e-13  2.942532104e-04                1
  5.807694185e-04  1.349557082e-04  7.591219248e-04  3.501788571e-04 -3.420609068e-13  1.418382595e-03                1
  1.452351703e-03  7.779647112e-04 -1.309905636e-03  1.158881586e-03 -3.424831066e-13  4.521192745e-04                1
 -1.577861144e-03 -8.167975434e-04  8.352306655e-04  1.072948213e-03 -3.653945234e-13  5.781620592e-04                1
  1.638417865e-03  2.481190194e-04 -1.020989939e-03  1.057047574e-03 -3.456303497e-13  9.867800362e-04                1
  1.166701529e-03  7.277648674e-04  2.966876741e-04  6.485062969e-04 -3.569199069e-13  1.096560687e-03                1
 -1.648602623e-03 -2.255946900e-04 -1.230229998e-03  1.224211219e-03 -3.645127859e-13  7.765702717e-04                1
  1.170876484e-03  9.222899667e-04 -6.165459678e-04 -7.115378452e-04 -3.431374691e-13  8.920440419e-04                1
 -2.098671976e-03  1.211681466e-03 -7.962989702e-05  5.858390272e-04 -3.653780681e-13  5.841815821e-04                1
  1.698016655e-03 -1.225488964e-03 -3.258573272e-04 -6.057040019e-04 -3.625913020e-13  5.328667005e-04                1
 -5.325654039e-04 -4.235147676e-04 -1.823986891e-03 -5.126963585e-04 -3.528709194e-13  1.307832232e-03                1
 -1.472801445e-03 -7.204091804e-04  5.217492106e-04  1.089487547e-03 -3.455017229e-13  6.683374577e-04                1
  3.445440314e-04 -3.303852952e-04  1.605207586e-03  1.395389856e-03 -3.664958009e-13  3.104515529e-04                1
  1.381710254e-03 -7.028796580e-04  1.041314162e-03  5.186368340e-04 -3.534840332e-13  1.178822922e-03                1
  5.143536840e-05  1.140600792e-03  8.253992555e-04  8.401804371e-04 -3.446761263e-13  3.818037796e-04                1
  1.999832236e-03  6.275688876e-04  4.201472771e-04 -8.537767259e-04 -3.645186997e-13  1.014825135e-03                1
  1.895799262e-03  1.108409326e-03 -6.126273397e-04 -2.616847208e-04 -3.508988227e-13  9.249850453e-04                1
 -1.942403073e-03  5.713530924e-04  3.466630402e-04 -7.807136967e-04 -3.397099698e-13  1.103036368e-03                1
 -5.219768738e-04 -5.188196867e-04  2.633036945e-04 -1.133733916e-03 -3.615279890e-13  7.733828289e-04                1
 -1.706055788e-03  1.295519913e-03 -1.001118459e-03  2.526507106e-04 -3.416629400e-13  6.406584373e-04                1
  1.093881568e-03  8.337519099e-05 -9.070684156e-04 -4.814348152e-04 -3.557269428e-13  1.383443731e-03                1
 -7.739559962e-04 -6.701479526e-04 -1.340055725e-03  6.139282738e-04 -3.436063449e-13  1.151799139e-03                1
  1.627609223e-03  6.934859202e-04 -6.905104436e-04  4.407034165e-04 -3.525897384e-13  1.215526733e-03                1
 -3.554865627e-04 -9.363933160e-04  1.711099803e-03 -1.038968133e-03 -3.693066793e-13  4.431255322e-04                1
  3.448611408e-04 -5.195364610e-04 -1.990585512e-03  1.309624618e-03 -3.457132074e-13  4.094052825e-04                1
 -1.480912025e-03 -1.406658289e-04  1.249496537e-03  1.293622382e-03 -3.561346036e-13  6.777917960e-04                1
  1.312132769e-03 -5.067104384e-04  6.695458613e-04 -1.372772461e-03 -3.389705019e-13  1.067134547e-04                1
 -7.631163148e-04  7.440864368e-05  2.057233938e-03 -1.319233839e-03 -3.666327923e-13  6.377561378e-04                1
  5.181493445e-04 -6.933470451e-04 -5.566244981e-04 -1.264742760e-03 -3.623198601e-13  2.689666993e-04                1
 -1.290106612e-03  5.351324741e-04  9.189655011e-04  6.366765542e-04 -3.539640423e-13  1.208686751e-03                1
  1.057079521e-03  8.949575540e-04 -7.278391652e-04 -3.295306133e-04 -3.585561482e-13  1.114947538e-03                1
  1.449457305e-03 -6.559649851e-04  1.890178342e-04  1.040141880e-03 -3.776214386e-13  8.002888654e-04                1
 -1.973852139e-03 -1.172542290e-04  5.168228648e-04  1.344856762e-03 -3.761963710e-13  5.746818217e-04                1
  1.708225064e-03 -3.024754077e-04  8.943181542e-04  1.479751891e-05 -3.783682993e-13  1.435596434e-03                1
  1.813933257e-04 -1.053196503e-03  1.056898895e-03 -8.172844226e-04 -3.991606867e-13  6.127566892e-04                1
 -1.296860395e-03 -1.788586728e-04 -3.600354298e-04  1.283468718e-03 -3.971656356e-13  6.880153230e-04                1
 -7.902238942e-04  5.113117308e-05 -1.209186145e-03  8.183979052e-04 -3.859818867e-13  1.216658511e-03                1
 -1.401505845e-03  1.396089068e-03 -8.167109947e-04 -2.652659720e-04 -3.932288978e-13  3.649886816e-04                1
  5.923119736e-04  3.138767726e-04  1.239495551e-03 -1.046634123e-04 -3.909184689e-13  1.429396517e-03                1
 -8.685683355e-04 -1.385957859e-04 -5.001368267e-04 -1.437447132e-03 -3.892618340e-13  2.591995611e-04                1
