#            1 - s            2 - Rx            3 - Ry            4 - Rz            5 - Px            6 - Py            7 - Pz           8 - Efx           9 - Efy          10 - Efz          11 - Bfx          12 - Bfy          13 - Bfz         14 - Ekin            15 - t
         2.4641704                 0                 0         2.4641704                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.305	SOL_L1, 
         2.4671639                 0                 0         2.4671639                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.315	SOL_L1, 
         2.4701573                 0                 0         2.4701573                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.325	SOL_L1, 
         2.4731508                 0                 0         2.4731508                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.335	SOL_L1, 
         2.4761442                 0                 0         2.4761442                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.345	SOL_L1, 
         2.4791377                 0                 0         2.4791377                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.355	SOL_L1, 
         2.4821311                 0                 0         2.4821311                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.365	SOL_L1, 
         2.4851246                 0                 0         2.4851246                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.375	SOL_L1, 
          2.488118                 0                 0          2.488118                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.385	SOL_L1, 
         2.4911115                 0                 0         2.4911115                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.395	SOL_L1, 
          2.494105                 0                 0          2.494105                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.405	SOL_L1, 
         2.4970984                 0                 0         2.4970984                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.415	SOL_L1, 
         2.5000919                 0                 0         2.5000919                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.425	SOL_L1, 
         2.5030853                 0                 0         2.5030853                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.435	SOL_L1, 
         2.5060788                 0                 0         2.5060788                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.445	SOL_L1, 
         2.5090722                 0                 0         2.5090722                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.455	SOL_L1, 
         2.5120657                 0                 0         2.5120657                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.465	SOL_L1, 
         2.5150591                 0                 0         2.5150591                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.475	SOL_L1, 
         2.5180526                 0                 0         2.5180526                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.485	SOL_L1, 
         2.5210461                 0                 0         2.5210461                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.495	SOL_L1, 
         2.5240395                 0                 0         2.5240395                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.505	SOL_L1, 
          2.527033                 0                 0          2.527033                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.515	SOL_L1, 
         2.5300264                 0                 0         2.5300264                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.525	SOL_L1, 
         2.5330199                 0                 0         2.5330199                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.535	SOL_L1, 
         2.5360133                 0                 0         2.5360133                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.545	SOL_L1, 
         2.5390068                 0                 0         2.5390068                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.555	SOL_L1, 
         2.5420002                 0                 0         2.5420002                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.565	SOL_L1, 
         2.5449937                 0                 0         2.5449937                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.575	SOL_L1, 
         2.5479872                 0                 0         2.5479872                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.585	SOL_L1, 
         2.5509806                 0                 0         2.5509806                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.595	SOL_L1, 
         2.5539741                 0                 0         2.5539741                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.605	SOL_L1, 
         2.5569675                 0                 0         2.5569675                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.615	SOL_L1, 
          2.559961                 0                 0          2.559961                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.625	SOL_L1, 
         2.5629544                 0                 0         2.5629544                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.635	SOL_L1, 
         2.5659479                 0                 0         2.5659479                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.645	SOL_L1, 
         2.5689413                 0                 0         2.5689413                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.655	SOL_L1, 
         2.5719348                 0                 0         2.5719348                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.665	SOL_L1, 
         2.5749283                 0                 0         2.5749283                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.675	SOL_L1, 
         2.5779217                 0                 0         2.5779217                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.685	
         2.5809152                 0                 0         2.5809152                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.695	
         2.5839086                 0                 0         2.5839086                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.705	
         2.5869021                 0                 0         2.5869021                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.715	
         2.5898955                 0                 0         2.5898955                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.725	
          2.592889                 0                 0          2.592889                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.735	
         2.5958824                 0                 0         2.5958824                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.745	
         2.5988759                 0                 0         2.5988759                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.755	
         2.6018694                 0                 0         2.6018694                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.765	
         2.6048628                 0                 0         2.6048628                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.775	
         2.6078563                 0                 0         2.6078563                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.785	
         2.6108497                 0                 0         2.6108497                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.795	
         2.6138432                 0                 0         2.6138432                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.805	
         2.6168366                 0                 0         2.6168366                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.815	
         2.6198301                 0                 0         2.6198301                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.825	
         2.6228235                 0                 0         2.6228235                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.835	
          2.625817                 0                 0          2.625817                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.845	
         2.6288105                 0                 0         2.6288105                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.855	
         2.6318039                 0                 0         2.6318039                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.865	
         2.6347974                 0                 0         2.6347974                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.875	
         2.6377908                 0                 0         2.6377908                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.885	
         2.6407843                 0                 0         2.6407843                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.895	
         2.6437777                 0                 0         2.6437777                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.905	
         2.6467712                 0                 0         2.6467712                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.915	
         2.6497646                 0                 0         2.6497646                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.925	
         2.6527581                 0                 0         2.6527581                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.935	
         2.6557516                 0                 0         2.6557516                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.945	
          2.658745                 0                 0          2.658745                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.955	
         2.6617385                 0                 0         2.6617385                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.965	
         2.6647319                 0                 0         2.6647319                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.975	
         2.6677254                 0                 0         2.6677254                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.985	
         2.6707188                 0                 0         2.6707188                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             8.995	
         2.6737123                 0                 0         2.6737123                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.005	
         2.6767057                 0                 0         2.6767057                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.015	
         2.6796992                 0                 0         2.6796992                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.025	
         2.6826927                 0                 0         2.6826927                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.035	
         2.6856861                 0                 0         2.6856861                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.045	
         2.6886796                 0                 0         2.6886796                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.055	
          2.691673                 0                 0          2.691673                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.065	
         2.6946665                 0                 0         2.6946665                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.075	
         2.6976599                 0                 0         2.6976599                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.085	
         2.7006534                 0                 0         2.7006534                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.095	
         2.7036468                 0                 0         2.7036468                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.105	
         2.7066403                 0                 0         2.7066403                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.115	
         2.7096338                 0                 0         2.7096338                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.125	
         2.7126272                 0                 0         2.7126272                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.135	
         2.7156207                 0                 0         2.7156207                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.145	
         2.7186141                 0                 0         2.7186141                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.155	
         2.7216076                 0                 0         2.7216076                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.165	
          2.724601                 0                 0          2.724601                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.175	
         2.7275945                 0                 0         2.7275945                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.185	
         2.7305879                 0                 0         2.7305879                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.195	
         2.7335814                 0                 0         2.7335814                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.205	
         2.7365749                 0                 0         2.7365749                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.215	
         2.7395683                 0                 0         2.7395683                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.225	
         2.7425618                 0                 0         2.7425618                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.235	
         2.7455552                 0                 0         2.7455552                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.245	
         2.7485487                 0                 0         2.7485487                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.255	
         2.7515421                 0                 0         2.7515421                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.265	
         2.7545356                 0                 0         2.7545356                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.275	
          2.757529                 0                 0          2.757529                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.285	
         2.7605225                 0                 0         2.7605225                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.295	
          2.763516                 0                 0          2.763516                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.305	
         2.7665094                 0                 0         2.7665094                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.315	
         2.7695029                 0                 0         2.7695029                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.325	
         2.7724963                 0                 0         2.7724963                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.335	
         2.7754898                 0                 0         2.7754898                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.345	
         2.7784832                 0                 0         2.7784832                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.355	
         2.7814767                 0                 0         2.7814767                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.365	
         2.7844701                 0                 0         2.7844701                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.375	
         2.7874636                 0                 0         2.7874636                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.385	
         2.7904571                 0                 0         2.7904571                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.395	
         2.7934505                 0                 0         2.7934505                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.405	
          2.796444                 0                 0          2.796444                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.415	
         2.7994374                 0                 0         2.7994374                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.425	
         2.8024309                 0                 0         2.8024309                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.435	
         2.8054243                 0                 0         2.8054243                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.445	
         2.8084178                 0                 0         2.8084178                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.455	
         2.8114112                 0                 0         2.8114112                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.465	
         2.8144047                 0                 0         2.8144047                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.475	
         2.8173982                 0                 0         2.8173982                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.485	
         2.8203916                 0                 0         2.8203916                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.495	
         2.8233851                 0                 0         2.8233851                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.505	
         2.8263785                 0                 0         2.8263785                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.515	
          2.829372                 0                 0          2.829372                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.525	
         2.8323654                 0                 0         2.8323654                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.535	
         2.8353589                 0                 0         2.8353589                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.545	
         2.8383523                 0                 0         2.8383523                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.555	
         2.8413458                 0                 0         2.8413458                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.565	
         2.8443393                 0                 0         2.8443393                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.575	
         2.8473327                 0                 0         2.8473327                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.585	
         2.8503262                 0                 0         2.8503262                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.595	
         2.8533196                 0                 0         2.8533196                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.605	
         2.8563131                 0                 0         2.8563131                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.615	
         2.8593065                 0                 0         2.8593065                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.625	
            2.8623                 0                 0            2.8623                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.635	
         2.8652934                 0                 0         2.8652934                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.645	
         2.8682869                 0                 0         2.8682869                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.655	
         2.8712804                 0                 0         2.8712804                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.665	
         2.8742738                 0                 0         2.8742738                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.675	
         2.8772673                 0                 0         2.8772673                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.685	
         2.8802607                 0                 0         2.8802607                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.695	
         2.8832542                 0                 0         2.8832542                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.705	
         2.8862476                 0                 0         2.8862476                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.715	
         2.8892411                 0                 0         2.8892411                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.725	
         2.8922345                 0                 0         2.8922345                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.735	
          2.895228                 0                 0          2.895228                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.745	
         2.8982215                 0                 0         2.8982215                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.755	
         2.9012149                 0                 0         2.9012149                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.765	
         2.9042084                 0                 0         2.9042084                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.775	
         2.9072018                 0                 0         2.9072018                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.785	
         2.9101953                 0                 0         2.9101953                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.795	
         2.9131887                 0                 0         2.9131887                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.805	
         2.9161822                 0                 0         2.9161822                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.815	
         2.9191757                 0                 0         2.9191757                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.825	
         2.9221691                 0                 0         2.9221691                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.835	
         2.9251626                 0                 0         2.9251626                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.845	
          2.928156                 0                 0          2.928156                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.855	
         2.9311495                 0                 0         2.9311495                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.865	
         2.9341429                 0                 0         2.9341429                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.875	
         2.9371364                 0                 0         2.9371364                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.885	
         2.9401298                 0                 0         2.9401298                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.895	
         2.9431233                 0                 0         2.9431233                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.905	
         2.9461168                 0                 0         2.9461168                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.915	
         2.9491102                 0                 0         2.9491102                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.925	
         2.9521037                 0                 0         2.9521037                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.935	
         2.9550971                 0                 0         2.9550971                 0                 0         18.293834                 0                 0                 0                 0                 0                 0          8.851087             9.945	
